PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
ARQ-train-0146,ولا اروع ربي يحفضك خويا شمسو,"Nothing more wonderful, may God protect you, my brother Shamso", مانسوطيش توجوغ معاك خويا شمسو," We don't want to go with you, my brother Shamso",0.69
ARQ-train-0147,و المشكل أمو ما ﺗﭭﻮلوش اﭬﻌﺪ خلاه,The problem is that you don't leave it anymore., و كيما تقلق خلاه توﭬﻒ تضربو ﭬﺪام الناس," And in order to worry, stop hitting people",0.5
ARQ-train-0148,على الدم قال لها نزوج بيك باش تكملي قرايتك و هي قبلت,"On blood, he told her, “We will marry you so that you can complete your reading,” and she accepted", امبعد زوج بيها و قالهم هادي مرتي نقريها أنا واحد ما دخلو فيها," He took a husband away from it and told them, “This is my wife. We should read it. I am one of them.” They did not enter into it",0.72
ARQ-train-0149,مرت باباه ما علابالهاش بالولد لي عمرو ما يفوتش ربع سنين,"His father passed by, and he didn't care about the boy who had never lived for a quarter of a year", دايمن تتلهى بيه الخدامة و تدير تاني الميناج تاع الدار, The maid always distracts him and manages the house's minaj again,0.56
ARQ-train-0150,بلاكو  تجيكم أومبعد تقولوا لها نقراو عندك,She will come to you and then tell her we will read with you, طلع المورال والله عجبوني ليجون جاو  بكري الصباح," The Mural came out, I swear I liked it. Legion came early in the morning",0.47
ARQ-train-0151,عندك أ رشيدة الحقد أو يجيب التار,Do you have a rationalization of hatred or the tarr responds?, أني خايفة منو حابة نعيش برك, I am afraid that I would like to live in peace,0.56
ARQ-train-0152,كل واحد يروح لدارو ما نسحقوكمش درك فضت,"Everyone goes home, we won't crush you, you won't be able to finish", ما تلوميهش أ مرا ما تلوميهمش الناس دوناتير تخاف," Don't blame them, don't blame them, people don't fear",0.5
ARQ-train-0153,لازم يكسرها باش يجبدها,He must break it in order to restore it, مبعديكا ما فقتش بحتشي, They didn't leave you anymore,0.5
ARQ-train-0154,ﭬﺘﻠﻬﺎ بطلي الخدمة,She was killed by my service hero, وش نديروا درك, What can we do?,0.44
ARQ-train-0155,و يتحسب التاست تاعكم ولا واش,And don't worry about your taste, أوﻣﭙﻠﻮس ما نعرف حتى واحد فهمت, Omplos we don't even know one understood,0.25
ARQ-train-0156,سنيت بالخميس شفت ليمايل تيعي في الصباح و فالعشية و بالجمعة و بالسبت ما لڤيت والو بعتلو ايمايل ڤتلو راني نسنا,"Years ago on Thursday, I saw someone coming in the morning and in the evening, and on Friday and Saturday, and I didn’t see him, and if he sent him an email, he said he had forgotten us.", رجعلي ڤالي لا پاسكو ما عندوش الوقت و يپريپاري في دوكتورا و راح يسوتني و كدا و ما عندوش الوقت," He came back to me in Pasco, he doesn't have time, and he's buying me a doctorate, and he's going to do me something, and so on, and he doesn't have time.",0.62
ARQ-train-0157,اهه ياا ليزووم قااسح بزااف شمسو والله مانسوطيش,"Oh, he's so cruel, he's so hot, I swear we won't forget him", انا تاني ما نصوطيش يعطيك الصحة خويا," I don't want to say good health to you again, brother",0.59
ARQ-train-0158,ساعات التصاور من الستيليت ما تلحقش مليح,Hours of satellite photography are not good, في الدارجة مانقولوش احصائيات مراد ولا لا سليمة," In the common language, we don't say whether Murad's statistics are sound or not",0.34
ARQ-train-0159,وي داكور خسبت تحكي على لي جون تيعنا,Dakor was wrong to talk about Lee John Taina, آدوك مساكن عايشين وفرات المهم ما يولوش لهنا," Adok, Ayeshin and Furat residences, the important thing is that they don't move here",0.41
ARQ-train-0160,ڤال لي أخت شمام وش راكي ڤتلو لاباس الحمد الله,"He said to me, “Shamam’s sister, what are you doing?” It’s okay, thank God", ڤال لي وش ديرتيهم ولا لا ﭬتلو ما لبستهمش, He asked me: Did you wear them or not? He told me I didn't wear them,0.59
ARQ-train-0161,تشري من عنده قرعة تاع الرجال حرة صح  تقعد,You can buy a lottery from a free men's item and sit down, إيه كيما تحب  يعطيك هو كاتالوﭪ و أنت تخير, What would you like? He gives you a catalog and you choose,0.47
ARQ-train-0162,عندك الحق رانا نجبدو في الهدرة بالسيف,"You are right, we are forced to attack with the sword", دوك نبعت لك واش هدرنا البارح," Doc, I sent you what we wasted yesterday",0.59
ARQ-train-0163,تقعدو من كلاسة لكلاسة  و تخرجو راحة دايمن,You sit from class to class and always go out comfortably, تعرف تقري بصح تزرب ﻧقعد في الطابلة التانية مع الطفلة," You know how to read correctly, so we sit in the second table with the little girl",0.41
ARQ-train-0164,نبداو بالحوايج لي باينين,We start with the needs that are clear, هاكي درت غلطة درك, You made a real mistake,0.31
ARQ-train-0165,ما نعرف بصح على بالك بلي كاين لونتروتيان و صعيب ياسر,"We don't know, right? Don't worry about Kayne Lointrait and Saaib Yasser", كي تخشي تلڤاي ناس ياسر كل واحد عندو ليتكنيك باه تتعاملي معاها," To be afraid of calling people, Yasser, everyone has a technique to deal with",0.59
ARQ-train-0166,ام وليد كل وصفاتك روعه,"Umm Walid, all your recipes are amazing", الف جام حبيبتي ام وليد," A thousand jams, my dear Umm Walid",0.69
ARQ-train-0167,راح الضو والتيلي شاعل,The light went on and the next one was on, راحت تريسيتي التلفزيون شاعل, Tricity turned the TV on,0.78
ARQ-train-0168,ياخي طماعين,"Oh, you are greedy", و تقدري, And you can,0.22
ARQ-train-0169,يا خالد أنا جايين,"Oh Khaled, I'm coming", منين رايح نشري القهوة, Where are we going to get coffee?,0.19
ARQ-train-0170,شكرا لطفي ربي يحفظك,"Thank you, Lotfi, may God protect you", تعطاك الصحة الخير خويا لطفي," I wish you good health, my brother Lotfi",0.72
ARQ-train-0171,عندي  تصويرة تاعك مع جدي,I have a picture of you with my grandfather, دوك  راه ميت الله يرحمه," Doc saw him dead, may God have mercy on him",0.81
ARQ-train-0172,آه التوموبيل الحمرة,"Oh, the red tomobile", تسمع مسامع كيفكا, Kefka hears,0.25
ARQ-train-0173,كاين واحد الأبيات يقولهم في الغنى تاعو تكوني تعرفيهم,"One of the verses says that if you are rich, you will know them", اللي ما زهاش في الدنيا من الروح خالي, Whoever is not in this world is empty of soul,0.5
ARQ-train-0174,لازم المنام تاعك يكون صحيح يا وليدي,"Your dream must be true, my son", غير المنام اللي باطل في هاد البلاد, Other than the dream that is invalid in this country,0.5
ARQ-train-0175,لا ما صلحتش,"No, I didn't fix it", هاي جات إرور, This is the error,0.75
ARQ-train-0176,عندك الحق شمسو,You are right Shamso, ربي بارك خويا شمسو, May God bless my brother Shamso,0.75
ARQ-train-0177,اغنية لطفي فور كالعادة,Lotfi Four song as usual, فالعظم كي العادة خويا لطفي, As great as usual is my brother Lotfi,0.59
ARQ-train-0178,خرجت ليوم على الساعتين و نص,I went out for the day for two and a half hours, خرجت حففت طلعت للدار فض الجورني, I went out and went home and unpacked the socket,0.62
ARQ-train-0179,لوجاع تاع راسي,My head hurts, أومبعد نعيط لها, Or we will give her a hug,0.28
ARQ-train-0180,السييزيام فالسنا الخامسا هه عليلو بياساا,"Sisiyam in the fifth sana, Ha Alilo Biasaa", هه ايا عليلو ايا عليلو واش كاين فما," Hey, Alilo, Yes, Alilo, whatever it is, whatever it is",0.44
ARQ-train-0181,يعطيك الصحة راني ضحكت بزاف,"God bless you, I laughed a lot", شمسو وقتى تولي اماجينو, Shamso my time takes over Amagino,0.31
ARQ-train-0182,الف مبروك شمسو راك وصلت,"Congratulations, Shamso, you have arrived", يعطيك لصحة ربي يعيشك شمسو, May God grant you good health,0.53
ARQ-train-0183,ربي يسترك يا خويا لطفي,"May God protect you, my brother Lotfi", قنبلة خويا لطفي كالعادة," My brother Lotfi's bomb, as usual",0.66
ARQ-train-0184,الله يحفظك خويا شمسو هايل بزاف,"May God protect you, my brother Shamso", برافو شمسو يعطيك الصحيتو والله راك فوورر," Bravo, Shamso, may God bless you and see you soon",0.78
ARQ-train-0185,ما عنديش كريدي لينيتي الأخرى خمس مية,I don't have the other Crédit Lignité for five million, أقسم بالله والله ما عندي دورو," I swear to God, I swear I don't have a role",0.66
ARQ-train-0186,عندك ادير كيما الخطرة لي فاتت و تساطر لاﭘﻮليس بالحجار,You have to manage the dangerous thing that happened and destroy Lapolis with stones, من لطناش و طلع لي يجرب يدخل ما نرحموش," From Latnaash, he came out to try to enter, and we didn't have mercy on him",0.44
ARQ-train-0187,لالا لالا ما ترقديش هكاك نجبدلك كوات,"No, no, no, don't lie down like this, we will replace you with windows", و انت واش رجليك ريحو شوية, How about your legs relax a little?,0.47
ARQ-train-0188,فيهم شوية خدمة,They have some service, وش من ديالكت, What is dialect?,0.34
ARQ-train-0189,عيطتو لنرجس,You gave it to Narcissus, واش نرجس, What is Narcissus?,0.81
ARQ-train-0190,اسمحوا لي نقدرو نحبسو الهدرة دوك ؟,"Let me lock up the waste, doc?", ماعليش مراد نكملو أنا و سليمة إدا حبت, I don't want Salima and I to continue if she wants,0.41
