PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
TEL-train-00051,"""ప్రియుడి కోసం.. గూగుల్ సెర్చ్లో వెతికి మరి భర్తను హత్య చేసిన భార్య""","""Wife who killed her husband after searching for her boyfriend in Google search""","""మధ్యప్రదేశ్ లో ప్రియుడి సాయంతో ఓ మహిళ తన భర్తను హత్య చేసింది.""","""Woman kills husband with help of boyfriend in Madhya Pradesh.""",0.76
TEL-train-00052,"""సెప్టెంబరు 7 నుంచి మెట్రో సేవలు ప్రారంభం .""","""Metro services to start from September 7.""","""మెట్రో సేవలు సెప్టెంబర్ 7 నుంచి ప్రారంభం కానున్నాయి.""","""Metro services to start from September 7.""",0.76
TEL-train-00053,"""2007లో మిస్ ఇండియాగా ఎంపికైన ఈషా గుప్తా .""","""Esha Gupta named Miss India 2007.""","""ఈషా గుప్తా 2007లొ మిస్ ఇండియాగా ఎంపికైంది.""","""Esha Gupta was selected as Miss India 2007.""",0.76
TEL-train-00054,"""ఖమ్మం , మణుగూరు బస్సు డిపోల ఎదుట కార్మికులు ఆందోళనకు దిగారు .""","""Workers protested in front of Khammam and Manuguru bus depots.""","""ఖర్మికులు ఖమ్మం మరియు మన్గురు బస్సుడిపోల ఎదుట ఆందోళనకు దిగారు .""","""Kharmik workers protest in front of Khammam and Manguru bus depots.""",0.75
TEL-train-00055,"""తెలంగాణలో కరోనా వైరస్ కేసులు రోజురోజుకు భారీగా పెరిగిపోతున్నాయి .""","""Corona virus cases are increasing day by day in Telangana.""","""రోజురోజుకు తెలంగాణలో కరోనా వైరస్ వేగంగా వ్యాప్తిచెండుతుంది.""","""Corona virus is spreading rapidly in Telangana day by day.""",0.75
TEL-train-00056,"""ఎన్టీఆర్ భవన్ వద్ద టీ టీడీపీ నేతల ఆందోళన""","""Agitation of TTDP leaders at NTR Bhavan""","""హైదరాబాద్లోని ఎన్టీఆర్ ట్రస్ట్ భవన్ వద్ద తెలంగాణ తెలుగుదేశం పార్టీ నేతలు ఆందోళనకు దిగారు.""","""Telangana Telugu Desam Party leaders protest at NTR Trust Bhavan in Hyderabad.""",0.75
TEL-train-00057,"""సరుకులు తీసుకువెళ్తున్న ఓ కార్గో విమానం సముద్రంలో కూలింది . ఈ దుర్ఘటన పశ్చిమ ఆఫ్రికా దేశమైన ఐవరీ కోస్ట్లో చోటుచేసుకుంది .""","""A cargo plane carrying goods has crashed into the sea. This accident took place in the West African country of Ivory Coast.""","""కార్గోతో వెళ్తున్న కార్గో విమానం నీటిలో కూలిపోయింది. పశ్చిమ ఆఫ్రికాలోని ఐవరీ కోస్ట్లో ఈ ప్రమాదం జరిగింది.""","""A cargo plane carrying cargo has crashed into water. The accident took place in Ivory Coast, West Africa.""",0.75
TEL-train-00058,"""నవంబర్ 23 నుంచి వ్యవసాయేతర భూముల రిజిస్ట్రేషన్ : సీఎం కేసీఆర్""","""Registration of non-agricultural lands from November 23: CM KCR""","""వ్యవసాయేతర భూముల రిజిస్ట్రేషన్పై తెలంగాణ సీఎం కేసీఆర్ కీలక నిర్ణయం తీసుకున్నారు.""","""Telangana CM KCR has taken a key decision on registration of non-agricultural lands.""",0.75
TEL-train-00059,"""రాహుల్ పెళ్లి గురించి సోనియాకు ఓ సలహా ఇచ్చా: జేసీ దివాకర్ రెడ్డి""","""Did you give any advice to Sonia about Rahul's marriage: JC Diwakar Reddy""","""కాంగ్రెస్ అధినేత రాహుల్ గాంధీ వివాహానికి సంబంధించి సోనియాగాంధీకి తాను ఒక సలహా ఇచ్చానని అనంతపురం టీడీపీ ఎంపీ జేసీ దివాకర్ రెడ్డి తెలిపారు.""","""Anantapur TDP MP JC Diwakar Reddy said that he had given advice to Sonia Gandhi regarding the marriage of Congress chief Rahul Gandhi.""",0.75
TEL-train-00060,"""కరోనా మహమ్మారి కేసులు ఇండోనేషియాలో భారీగా పెరిగాయి . బుధవారం 693 కొత్త కేసులు నమోదయ్యాయి . దీంతో మొత్తం కేసుల సంఖ్య 19,189కి చేరింది .""","""Corona epidemic cases have increased dramatically in Indonesia. 693 new cases were reported on Wednesday, bringing the total number of cases to 19,189.""","""కరోనా కేసులు ఇండోనేషియాలో ఎక్కువయ్యాయి. బుధవారం రోజున 693 కొత్త కేసులు నమోదయ్యాయి . దీంతో మొత్తం కేసుల సంఖ్య 19,189కి చేరింది.""","""Corona cases are on the rise in Indonesia. 693 new cases were reported on Wednesday, bringing the total number of cases to 19,189.""",0.75
TEL-train-00061,"""అమెరికాలో ఉండే పలువురు హాలీవుడ్ స్టార్స్ కు కరోనా వైరస్ సోకినట్లుగా సమాచారం .""","""Many Hollywood stars in America are reported to be infected with Corona virus.""","""అమెరికాలో ఉన్న నటులకు కరోన నిర్ధారణ అయ్యింది.""","""Actors in America diagnosed with Corona.""",0.75
